txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
20676,c4ca42,ETH,15-03-2021,BUY,4.564864284,0.3,2021-03-15T23:16:42.949Z
20677,8f14e4,ETH,16-03-2021,BUY,0.286043233,0.3,2021-03-16T03:16:16.056Z
20678,aab323,BTC,16-03-2021,BUY,1.621845991,0.3,2021-03-16T06:58:56.123Z
20679,eccbc8,BTC,16-03-2021,BUY,5.810733987,0.3,2021-03-16T07:15:06.213Z
20680,45c48c,ETH,16-03-2021,BUY,1.739093134,0.3,2021-03-16T10:11:46.822Z
20681,c81e72,ETH,16-03-2021,SELL,2.971197066,0.3,2021-03-16T11:11:08.031Z
20682,c20ad4,BTC,16-03-2021,BUY,3.484915375,0.14,2021-03-16T12:03:07.107Z
20683,c20ad4,ETH,16-03-2021,BUY,7.291359117,0.3,2021-03-16T12:55:30.802Z
20684,45c48c,ETH,16-03-2021,BUY,8.850614558,0.3,2021-03-16T13:13:45.274Z
20685,c81e72,ETH,16-03-2021,BUY,7.984049909,0.3,2021-03-16T13:41:47.384Z
20686,c81e72,BTC,16-03-2021,BUY,7.785563469,0.3,2021-03-16T17:49:07.056Z
20687,c9f0f8,BTC,16-03-2021,BUY,0.206672187,0.1,2021-03-16T19:17:05.822Z
20688,c4ca42,ETH,16-03-2021,SELL,8.004101085,0.3,2021-03-16T19:57:58.304Z
20689,c20ad4,ETH,17-03-2021,BUY,4.820275885,0.3,2021-03-17T00:05:02.112Z
20690,c81e72,ETH,17-03-2021,BUY,2.192103321,0.3,2021-03-17T00:49:36.036Z
20691,aab323,ETH,17-03-2021,SELL,5.983745495,0.3,2021-03-17T01:06:37.672Z
20692,45c48c,BTC,17-03-2021,BUY,1.994332656,0.3,2021-03-17T01:09:28.113Z
20693,c51ce4,BTC,17-03-2021,SELL,2.101075498,0.24,2021-03-17T02:59:55.557Z
20694,aab323,ETH,17-03-2021,BUY,2.452227967,0.3,2021-03-17T03:29:21.567Z
20695,c4ca42,BTC,17-03-2021,BUY,3.941394743,0.3,2021-03-17T07:17:12.394Z
20696,8f14e4,ETH,17-03-2021,BUY,5.751824028,0.13,2021-03-17T07:32:42.860Z
20697,45c48c,BTC,17-03-2021,BUY,7.708879438,0.3,2021-03-17T08:53:27.403Z
20698,8f14e4,ETH,17-03-2021,BUY,1.40856059,0.3,2021-03-17T09:58:56.796Z
20699,a87ff6,ETH,17-03-2021,BUY,4.516768247,0.3,2021-03-17T10:01:08.469Z
20700,c4ca42,BTC,17-03-2021,BUY,0.250981308,0.3,2021-03-17T11:23:13.972Z
20701,d3d944,ETH,17-03-2021,BUY,5.87586137,0.3,2021-03-17T11:31:04.022Z
20702,aab323,ETH,17-03-2021,BUY,0.494082127,0.3,2021-03-17T12:25:45.022Z
20703,a87ff6,ETH,17-03-2021,BUY,5.084557966,0.1,2021-03-17T14:30:53.175Z
20704,c4ca42,ETH,17-03-2021,BUY,7.155715231,0.3,2021-03-17T16:11:48.349Z
20705,167909,BTC,17-03-2021,BUY,9.408758704,0.2,2021-03-17T16:11:55.212Z
20706,d3d944,BTC,17-03-2021,BUY,3.237569864,0.3,2021-03-17T18:58:31.609Z
20707,45c48c,BTC,17-03-2021,BUY,6.87256566,0.3,2021-03-17T20:00:40.373Z
20708,eccbc8,ETH,17-03-2021,BUY,6.283612639,0.3,2021-03-17T22:16:46.198Z
20709,aab323,BTC,18-03-2021,BUY,7.255991484,0.3,2021-03-18T02:10:30.941Z
20710,e4da3b,BTC,18-03-2021,BUY,5.203049068,0.3,2021-03-18T02:37:37.234Z
20711,a87ff6,ETH,18-03-2021,BUY,4.843358436,0.3,2021-03-18T02:57:41.852Z
20712,c81e72,ETH,18-03-2021,BUY,0.919751918,0.05,2021-03-18T04:30:59.831Z
20713,167909,BTC,18-03-2021,BUY,3.116441123,0.3,2021-03-18T04:58:10.239Z
20714,45c48c,BTC,18-03-2021,BUY,5.94495951,0.3,2021-03-18T05:42:15.745Z
20715,45c48c,ETH,18-03-2021,BUY,3.982669098,0.3,2021-03-18T06:37:53.611Z
20716,a87ff6,BTC,18-03-2021,SELL,5.718048204,0.3,2021-03-18T07:09:22.881Z
20717,aab323,BTC,18-03-2021,BUY,2.391012105,0.3,2021-03-18T07:44:38.577Z
20718,c9f0f8,ETH,18-03-2021,BUY,2.217068513,0.3,2021-03-18T16:04:48.020Z
20719,eccbc8,ETH,18-03-2021,BUY,6.852698461,0.3,2021-03-18T16:30:05.287Z
20720,eccbc8,ETH,18-03-2021,BUY,5.869883606,0.3,2021-03-18T17:21:06.239Z
20721,c51ce4,ETH,18-03-2021,BUY,0.425439679,0.3,2021-03-18T17:45:25.354Z
20722,a87ff6,ETH,18-03-2021,BUY,8.832718879,0.3,2021-03-18T19:56:11.251Z
20723,e4da3b,ETH,18-03-2021,SELL,1.188149494,0.17,2021-03-18T19:59:36.244Z
20724,c51ce4,ETH,18-03-2021,SELL,4.473313018,0.3,2021-03-18T22:05:11.472Z
20725,8f14e4,BTC,18-03-2021,SELL,5.374084069,0.3,2021-03-18T22:54:12.987Z
20726,167909,BTC,19-03-2021,BUY,9.964402314,0.3,2021-03-19T08:44:48.083Z
20727,c4ca42,ETH,19-03-2021,BUY,0.571348652,0.04,2021-03-19T08:49:29.396Z
20728,c81e72,BTC,19-03-2021,SELL,7.88591285,0.3,2021-03-19T09:18:50.103Z
20729,a87ff6,ETH,19-03-2021,BUY,2.053969142,0.3,2021-03-19T16:42:16.236Z
20730,c81e72,ETH,19-03-2021,BUY,7.987275984,0.3,2021-03-19T18:37:56.342Z
20731,aab323,ETH,19-03-2021,BUY,6.617110848,0.07,2021-03-19T19:47:53.886Z
20732,aab323,ETH,19-03-2021,BUY,7.970917124,0.03,2021-03-19T20:33:43.411Z
20733,c81e72,ETH,19-03-2021,BUY,0.622405517,0.3,2021-03-19T21:37:55.743Z
20734,eccbc8,BTC,20-03-2021,BUY,0.599630209,0.3,2021-03-20T06:29:35.107Z
20735,c4ca42,BTC,20-03-2021,BUY,2.024158428,0.28,2021-03-20T07:01:08.327Z
20736,6512bd,ETH,20-03-2021,BUY,5.4181962,0.3,2021-03-20T08:50:09.246Z
20737,167909,BTC,20-03-2021,BUY,0.137500484,0.3,2021-03-20T11:18:26.541Z
20738,c51ce4,ETH,20-03-2021,SELL,0.584356694,0.25,2021-03-20T13:40:19.824Z
20739,aab323,BTC,20-03-2021,BUY,9.001513893,0.3,2021-03-20T13:48:44.972Z
20740,c20ad4,ETH,20-03-2021,BUY,1.595116587,0.13,2021-03-20T14:12:37.634Z
20741,45c48c,BTC,20-03-2021,BUY,1.555192978,0.3,2021-03-20T16:35:26.989Z
20742,a87ff6,BTC,20-03-2021,SELL,4.549148369,0.1,2021-03-20T19:00:19.384Z
20743,45c48c,ETH,20-03-2021,BUY,6.230365488,0.3,2021-03-20T20:16:50.458Z
20744,e4da3b,ETH,21-03-2021,BUY,8.620221332,0.25,2021-03-21T03:31:20.574Z
20745,c81e72,ETH,21-03-2021,BUY,3.707352419,0.25,2021-03-21T04:03:38.025Z
20746,e4da3b,BTC,21-03-2021,SELL,4.085353849,0.3,2021-03-21T04:15:50.029Z
20747,c20ad4,BTC,21-03-2021,BUY,1.347685255,0.19,2021-03-21T06:13:19.006Z
20748,d3d944,ETH,21-03-2021,SELL,1.696702292,0.3,2021-03-21T06:48:56.263Z
20749,aab323,ETH,21-03-2021,BUY,0.766239072,0.3,2021-03-21T07:29:04.422Z
20750,e4da3b,BTC,21-03-2021,BUY,4.159044364,0.3,2021-03-21T09:33:12.460Z
20751,c9f0f8,BTC,21-03-2021,SELL,6.949271339,0.05,2021-03-21T12:49:11.848Z
20752,c9f0f8,BTC,21-03-2021,BUY,0.198376321,0.3,2021-03-21T19:36:12.346Z
20753,167909,BTC,21-03-2021,BUY,0.839255918,0.3,2021-03-21T21:22:07.868Z
20754,d3d944,BTC,21-03-2021,SELL,4.299877499,0.3,2021-03-21T22:12:30.178Z
20755,c4ca42,BTC,21-03-2021,BUY,0.773496194,0.3,2021-03-21T22:34:50.078Z
20756,167909,BTC,21-03-2021,BUY,2.033725171,0.3,2021-03-21T23:35:26.111Z
20757,c4ca42,BTC,22-03-2021,SELL,4.03567142,0.3,2021-03-22T00:04:13.541Z
20758,c4ca42,ETH,22-03-2021,BUY,2.78244573,0.01,2021-03-22T01:26:39.970Z
20759,d3d944,BTC,22-03-2021,BUY,5.815650563,0.3,2021-03-22T04:35:24.512Z
20760,a87ff6,BTC,22-03-2021,BUY,3.643808204,0.28,2021-03-22T07:33:08.925Z
20761,aab323,ETH,22-03-2021,BUY,6.024701537,0.3,2021-03-22T07:58:58.509Z
20762,45c48c,ETH,22-03-2021,BUY,2.199112998,0.3,2021-03-22T08:48:30.888Z
20763,eccbc8,ETH,22-03-2021,BUY,6.555193812,0.3,2021-03-22T09:05:27.247Z
20764,eccbc8,ETH,22-03-2021,SELL,0.606798298,0.3,2021-03-22T09:41:29.484Z
20765,e4da3b,BTC,22-03-2021,BUY,4.117867754,0.3,2021-03-22T11:07:09.496Z
20766,eccbc8,ETH,22-03-2021,BUY,3.072023074,0.3,2021-03-22T11:36:39.815Z
20767,6512bd,BTC,22-03-2021,BUY,7.699310176,0.3,2021-03-22T13:17:28.786Z
20768,c4ca42,ETH,22-03-2021,BUY,0.190771889,0.21,2021-03-22T13:27:29.417Z
20769,aab323,ETH,22-03-2021,BUY,0.78179746,0.3,2021-03-22T13:52:58.676Z
20770,d3d944,ETH,22-03-2021,SELL,7.380423146,0.05,2021-03-22T15:26:11.541Z
20771,45c48c,BTC,22-03-2021,BUY,1.736487336,0.04,2021-03-22T15:31:56.746Z
20772,c51ce4,ETH,23-03-2021,BUY,1.098418688,0.03,2021-03-23T02:45:51.138Z
20773,c20ad4,BTC,23-03-2021,BUY,1.221403401,0.12,2021-03-23T03:26:17.291Z
20774,a87ff6,BTC,23-03-2021,BUY,3.396427409,0.3,2021-03-23T04:02:04.731Z
20775,aab323,ETH,23-03-2021,BUY,8.006866107,0.3,2021-03-23T06:56:59.042Z
20776,167909,BTC,23-03-2021,BUY,7.320311752,0.23,2021-03-23T08:18:23.375Z
20777,45c48c,ETH,23-03-2021,BUY,4.96136524,0.3,2021-03-23T08:19:28.062Z
20778,d3d944,ETH,23-03-2021,SELL,0.356482223,0.3,2021-03-23T10:17:46.820Z
20779,c81e72,BTC,23-03-2021,BUY,6.868596752,0.3,2021-03-23T10:47:45.081Z
20780,e4da3b,BTC,23-03-2021,BUY,3.587417325,0.3,2021-03-23T14:01:05.859Z
20781,c4ca42,ETH,23-03-2021,BUY,8.002363579,0.3,2021-03-23T17:52:50.392Z
20782,c81e72,ETH,23-03-2021,BUY,3.367315687,0.3,2021-03-23T20:08:16.970Z
20783,6512bd,BTC,23-03-2021,BUY,0.841105315,0.3,2021-03-23T22:33:19.480Z
20784,c4ca42,ETH,23-03-2021,BUY,0.081850814,0.3,2021-03-23T23:15:00.347Z
20785,c4ca42,BTC,23-03-2021,BUY,0.519626804,0.27,2021-03-23T23:55:30.683Z
20786,c4ca42,BTC,24-03-2021,BUY,8.644820416,0.2,2021-03-24T01:55:38.314Z
20787,c9f0f8,ETH,24-03-2021,BUY,7.958400084,0.3,2021-03-24T04:37:48.582Z
20788,aab323,ETH,24-03-2021,BUY,9.567263336,0.3,2021-03-24T04:40:28.733Z
20789,a87ff6,ETH,24-03-2021,BUY,5.942741821,0.3,2021-03-24T07:44:50.022Z
20790,c9f0f8,ETH,24-03-2021,BUY,3.565329539,0.3,2021-03-24T09:03:25.653Z
20791,c20ad4,ETH,24-03-2021,BUY,9.040944624,0.3,2021-03-24T11:05:12.257Z
20792,aab323,ETH,24-03-2021,BUY,4.70025855,0.3,2021-03-24T12:08:01.717Z
20793,a87ff6,ETH,24-03-2021,BUY,2.250717446,0.05,2021-03-24T12:17:08.474Z
20794,c51ce4,BTC,24-03-2021,BUY,9.933732757,0.3,2021-03-24T15:06:41.479Z
20795,c81e72,BTC,24-03-2021,SELL,9.800967528,0.14,2021-03-24T19:01:04.493Z
20796,aab323,ETH,24-03-2021,BUY,6.41287344,0.3,2021-03-24T20:47:23.202Z
20797,c81e72,BTC,24-03-2021,BUY,9.962546615,0.3,2021-03-24T22:39:17.764Z
20798,6512bd,BTC,24-03-2021,SELL,6.192567435,0.3,2021-03-24T23:10:37.034Z
20799,e4da3b,BTC,25-03-2021,SELL,4.312204641,0.22,2021-03-25T00:12:09.791Z
20800,c20ad4,ETH,25-03-2021,BUY,1.699359035,0.3,2021-03-25T00:44:02.889Z
20801,45c48c,BTC,25-03-2021,BUY,9.949649454,0.3,2021-03-25T02:15:51.255Z
20802,6512bd,ETH,25-03-2021,SELL,7.315579066,0.16,2021-03-25T03:39:17.565Z
20803,c51ce4,ETH,25-03-2021,SELL,2.598441911,0.3,2021-03-25T03:55:14.316Z
20804,eccbc8,BTC,25-03-2021,BUY,4.807412055,0.3,2021-03-25T03:57:21.136Z
20805,c20ad4,ETH,25-03-2021,BUY,4.464432352,0.3,2021-03-25T07:23:41.603Z
20806,6512bd,ETH,25-03-2021,BUY,6.695185487,0.24,2021-03-25T07:31:37.191Z
20807,d3d944,ETH,25-03-2021,SELL,3.925467512,0.3,2021-03-25T07:56:41.529Z
20808,c9f0f8,BTC,25-03-2021,BUY,7.69039639,0.3,2021-03-25T08:06:19.552Z
20809,e4da3b,ETH,25-03-2021,BUY,6.03498778,0.3,2021-03-25T08:38:39.592Z
20810,c81e72,BTC,25-03-2021,SELL,6.897320807,0.3,2021-03-25T09:28:21.020Z
20811,8f14e4,ETH,25-03-2021,SELL,5.664014611,0.3,2021-03-25T10:15:48.534Z
20812,c20ad4,BTC,25-03-2021,BUY,9.041590455,0.3,2021-03-25T10:25:31.881Z
20813,a87ff6,BTC,25-03-2021,SELL,0.560667891,0.05,2021-03-25T12:20:05.822Z
20814,aab323,BTC,25-03-2021,BUY,4.523270402,0.3,2021-03-25T12:34:39.034Z
20815,aab323,ETH,25-03-2021,BUY,8.606801907,0.18,2021-03-25T14:56:47.144Z
20816,aab323,ETH,25-03-2021,BUY,5.096032911,0.3,2021-03-25T15:17:33.964Z
20817,d3d944,ETH,25-03-2021,BUY,9.411781241,0.3,2021-03-25T16:50:55.512Z
20818,167909,BTC,25-03-2021,BUY,1.629094729,0.3,2021-03-25T17:12:35.530Z
20819,6512bd,BTC,25-03-2021,BUY,2.703435657,0.3,2021-03-25T18:10:44.799Z
20820,d3d944,ETH,25-03-2021,BUY,3.107213635,0.16,2021-03-25T18:58:11.073Z
20821,a87ff6,BTC,25-03-2021,BUY,0.578488635,0.3,2021-03-25T19:17:42.242Z
20822,45c48c,BTC,25-03-2021,BUY,6.946375686,0.11,2021-03-25T20:31:43.007Z
20823,e4da3b,BTC,25-03-2021,BUY,3.825940752,0.11,2021-03-25T20:53:07.015Z
20824,eccbc8,ETH,25-03-2021,BUY,9.235580836,0.14,2021-03-25T21:20:41.610Z
20825,45c48c,BTC,25-03-2021,BUY,7.18420302,0.3,2021-03-25T23:55:34.829Z
20826,eccbc8,ETH,26-03-2021,SELL,6.135780942,0.3,2021-03-26T00:01:25.157Z
20827,c81e72,BTC,26-03-2021,BUY,9.466227028,0.14,2021-03-26T00:53:57.094Z
20828,a87ff6,ETH,26-03-2021,BUY,2.542675615,0.3,2021-03-26T05:32:31.469Z
20829,c51ce4,BTC,26-03-2021,SELL,0.942559977,0.3,2021-03-26T06:12:52.723Z
20830,aab323,ETH,26-03-2021,BUY,5.118807028,0.21,2021-03-26T07:14:08.368Z
20831,aab323,BTC,26-03-2021,BUY,7.941657686,0.3,2021-03-26T09:12:54.684Z
20832,e4da3b,BTC,26-03-2021,BUY,5.990556972,0.3,2021-03-26T11:57:45.502Z
20833,c4ca42,BTC,26-03-2021,BUY,8.803528867,0.3,2021-03-26T16:00:36.114Z
20834,c9f0f8,ETH,26-03-2021,BUY,1.798669474,0.3,2021-03-26T16:02:26.758Z
20835,6512bd,BTC,26-03-2021,SELL,4.048604632,0.3,2021-03-26T18:13:49.868Z
20836,aab323,BTC,26-03-2021,BUY,0.515631422,0.3,2021-03-26T18:38:39.729Z
20837,c4ca42,ETH,26-03-2021,BUY,3.629511653,0.3,2021-03-26T18:56:53.992Z
20838,a87ff6,ETH,26-03-2021,BUY,1.260178214,0.27,2021-03-26T19:30:49.529Z
20839,c81e72,ETH,27-03-2021,BUY,3.386931195,0.13,2021-03-27T01:25:08.014Z
20840,c4ca42,ETH,27-03-2021,BUY,5.54489278,0.3,2021-03-27T01:34:34.317Z
20841,c51ce4,ETH,27-03-2021,BUY,3.115591519,0.15,2021-03-27T03:29:57.629Z
20842,45c48c,BTC,27-03-2021,BUY,2.454642134,0.01,2021-03-27T04:22:51.006Z
20843,aab323,ETH,27-03-2021,BUY,7.017967688,0.3,2021-03-27T04:36:06.180Z
20844,eccbc8,ETH,27-03-2021,BUY,6.584145913,0.3,2021-03-27T05:10:14.643Z
20845,eccbc8,ETH,27-03-2021,SELL,6.244030416,0.3,2021-03-27T12:18:40.949Z
20846,167909,BTC,27-03-2021,BUY,2.041304388,0.3,2021-03-27T12:29:37.846Z
20847,c20ad4,BTC,27-03-2021,BUY,4.064156309,0.3,2021-03-27T12:31:30.883Z
20848,a87ff6,BTC,27-03-2021,BUY,5.715258775,0.3,2021-03-27T13:17:40.610Z
20849,c4ca42,BTC,27-03-2021,BUY,9.119193896,0.08,2021-03-27T14:20:02.527Z
20850,45c48c,ETH,27-03-2021,BUY,6.763937194,0.3,2021-03-27T16:44:00.856Z
20851,e4da3b,BTC,27-03-2021,BUY,5.576528031,0.05,2021-03-27T18:04:03.888Z
20852,6512bd,BTC,27-03-2021,BUY,0.694311215,0.3,2021-03-27T18:57:57.989Z
20853,eccbc8,BTC,27-03-2021,BUY,1.183468133,0.28,2021-03-27T20:18:26.827Z
20854,a87ff6,BTC,27-03-2021,BUY,9.785156147,0.3,2021-03-27T23:29:53.550Z
20855,45c48c,ETH,27-03-2021,BUY,3.969058358,0.04,2021-03-27T23:56:53.526Z
20856,c81e72,ETH,28-03-2021,BUY,8.139251168,0.3,2021-03-28T00:01:15.292Z
20857,c81e72,BTC,28-03-2021,SELL,0.092610313,0.17,2021-03-28T00:33:57.201Z
20858,45c48c,BTC,28-03-2021,BUY,4.415734796,0.3,2021-03-28T02:58:49.486Z
20859,45c48c,BTC,28-03-2021,SELL,8.613133885,0.3,2021-03-28T02:59:21.288Z
20860,c20ad4,ETH,28-03-2021,SELL,5.544080994,0.3,2021-03-28T05:55:50.754Z
20861,45c48c,BTC,28-03-2021,BUY,8.81909104,0.06,2021-03-28T06:22:27.563Z
20862,c9f0f8,BTC,28-03-2021,BUY,1.065477176,0.3,2021-03-28T09:06:45.379Z
20863,c81e72,ETH,28-03-2021,BUY,1.168486013,0.3,2021-03-28T09:09:59.898Z
20864,c20ad4,ETH,28-03-2021,BUY,1.384107861,0.16,2021-03-28T11:22:49.137Z
20865,c9f0f8,BTC,28-03-2021,BUY,8.481745382,0.22,2021-03-28T11:31:59.767Z
20866,c9f0f8,ETH,28-03-2021,BUY,2.35605386,0.16,2021-03-28T13:50:58.559Z
20867,167909,ETH,28-03-2021,BUY,0.612153288,0.04,2021-03-28T16:06:15.575Z
20868,c20ad4,ETH,28-03-2021,BUY,9.502566428,0.3,2021-03-28T18:33:16.056Z
20869,c81e72,ETH,28-03-2021,BUY,1.959742789,0.09,2021-03-28T19:57:26.629Z
20870,aab323,BTC,28-03-2021,BUY,9.718979824,0.3,2021-03-28T20:28:25.122Z
20871,c81e72,BTC,28-03-2021,BUY,3.836986126,0.3,2021-03-28T22:10:12.962Z
20872,c9f0f8,BTC,28-03-2021,BUY,2.612486068,0.3,2021-03-28T22:27:35.734Z
20873,aab323,BTC,28-03-2021,SELL,8.193758553,0.26,2021-03-28T22:46:18.612Z
20874,eccbc8,BTC,29-03-2021,BUY,1.745270775,0.3,2021-03-29T00:27:09.907Z
20875,d3d944,BTC,29-03-2021,BUY,0.257232962,0.02,2021-03-29T00:57:33.992Z
20876,c20ad4,BTC,29-03-2021,BUY,2.698175529,0.3,2021-03-29T01:50:57.842Z
20877,8f14e4,BTC,29-03-2021,BUY,9.818868459,0.3,2021-03-29T04:17:08.383Z
20878,aab323,ETH,29-03-2021,BUY,5.131001594,0.27,2021-03-29T04:33:41.745Z
20879,c4ca42,BTC,29-03-2021,BUY,3.168013893,0.3,2021-03-29T06:15:54.187Z
20880,c9f0f8,BTC,29-03-2021,SELL,2.970957221,0.3,2021-03-29T06:25:16.527Z
20881,167909,BTC,29-03-2021,BUY,4.016041719,0.1,2021-03-29T06:30:29.709Z
20882,c51ce4,ETH,29-03-2021,BUY,2.1391661,0.3,2021-03-29T06:47:11.275Z
20883,167909,BTC,29-03-2021,BUY,0.33656744,0.12,2021-03-29T07:35:42.043Z
20884,c9f0f8,BTC,29-03-2021,BUY,6.841827417,0.3,2021-03-29T09:06:58.230Z
20885,d3d944,ETH,29-03-2021,SELL,0.237893362,0.3,2021-03-29T09:30:02.952Z
20886,c81e72,ETH,29-03-2021,BUY,7.852398697,0.3,2021-03-29T10:22:53.713Z
20887,c81e72,ETH,29-03-2021,BUY,0.733742301,0.3,2021-03-29T11:00:29.751Z
20888,eccbc8,BTC,29-03-2021,BUY,6.576142187,0.16,2021-03-29T11:46:30.008Z
20889,c81e72,BTC,29-03-2021,BUY,9.024366347,0.3,2021-03-29T11:49:19.083Z
20890,c9f0f8,BTC,29-03-2021,BUY,1.13543833,0.3,2021-03-29T12:06:17.066Z
20891,d3d944,BTC,29-03-2021,BUY,7.185475053,0.3,2021-03-29T13:47:49.004Z
20892,8f14e4,ETH,29-03-2021,BUY,3.51213607,0.24,2021-03-29T14:12:18.053Z
20893,c4ca42,ETH,29-03-2021,BUY,4.224372828,0.03,2021-03-29T15:45:13.217Z
20894,eccbc8,ETH,29-03-2021,SELL,7.968422789,0.26,2021-03-29T17:43:57.436Z
20895,c9f0f8,ETH,29-03-2021,BUY,7.548286614,0.3,2021-03-29T17:50:09.504Z
20896,c9f0f8,BTC,29-03-2021,BUY,4.310954026,0.3,2021-03-29T18:34:29.535Z
20897,6512bd,ETH,29-03-2021,BUY,7.157226889,0.07,2021-03-29T20:01:43.750Z
20898,45c48c,ETH,30-03-2021,BUY,1.734838624,0.18,2021-03-30T04:52:39.178Z
20899,eccbc8,BTC,30-03-2021,BUY,1.614381387,0.3,2021-03-30T06:36:33.293Z
20900,6512bd,BTC,30-03-2021,BUY,0.913075832,0.21,2021-03-30T07:52:17.362Z
20901,aab323,BTC,30-03-2021,BUY,3.947512674,0.3,2021-03-30T08:25:10.562Z
20902,aab323,BTC,30-03-2021,BUY,2.884153347,0.04,2021-03-30T08:47:40.045Z
20903,a87ff6,BTC,30-03-2021,BUY,2.677085212,0.3,2021-03-30T10:00:09.200Z
20904,c9f0f8,ETH,30-03-2021,BUY,9.822764078,0.3,2021-03-30T10:31:09.144Z
20905,a87ff6,BTC,30-03-2021,BUY,9.173776665,0.3,2021-03-30T12:49:56.581Z
20906,c81e72,ETH,30-03-2021,BUY,4.672417469,0.07,2021-03-30T15:14:24.116Z
20907,d3d944,BTC,30-03-2021,BUY,9.34298321,0.3,2021-03-30T20:29:02.672Z
20908,e4da3b,BTC,30-03-2021,BUY,9.074097077,0.3,2021-03-30T21:43:51.939Z
20909,45c48c,ETH,30-03-2021,BUY,9.264614911,0.07,2021-03-30T22:17:54.706Z
20910,e4da3b,BTC,30-03-2021,BUY,0.818327925,0,2021-03-30T23:24:06.593Z
20911,eccbc8,ETH,30-03-2021,BUY,3.33015016,0.3,2021-03-30T23:35:12.930Z
20912,aab323,ETH,31-03-2021,BUY,1.038667251,0.09,2021-03-31T00:48:16.138Z
20913,d3d944,BTC,31-03-2021,BUY,9.081490442,0.3,2021-03-31T01:04:18.163Z
20914,6512bd,ETH,31-03-2021,BUY,1.66377962,0.3,2021-03-31T02:18:12.180Z
20915,c20ad4,BTC,31-03-2021,BUY,4.853353696,0.3,2021-03-31T03:13:17.575Z
20916,c4ca42,BTC,31-03-2021,BUY,7.530779842,0.3,2021-03-31T05:09:44.268Z
20917,c4ca42,BTC,31-03-2021,BUY,7.349338295,0.3,2021-03-31T05:25:46.986Z
20918,6512bd,ETH,31-03-2021,BUY,4.513913548,0.3,2021-03-31T07:11:27.093Z
20919,c4ca42,BTC,31-03-2021,SELL,4.847605376,0.3,2021-03-31T08:08:34.026Z
20920,6512bd,BTC,31-03-2021,BUY,1.097935854,0.3,2021-03-31T09:18:03.964Z
20921,eccbc8,ETH,31-03-2021,BUY,1.723592125,0.3,2021-03-31T13:25:12.522Z
20922,6512bd,BTC,31-03-2021,BUY,7.161636382,0.3,2021-03-31T16:10:02.390Z
20923,d3d944,BTC,31-03-2021,BUY,2.770766528,0.3,2021-03-31T21:10:10.195Z
20924,6512bd,BTC,31-03-2021,BUY,4.006792165,0.3,2021-03-31T22:06:47.106Z
20925,e4da3b,BTC,31-03-2021,BUY,1.040068578,0.3,2021-03-31T23:02:04.094Z
20926,c20ad4,ETH,01-04-2021,BUY,0.743138531,0.3,2021-04-01T00:14:58.013Z
20927,c9f0f8,ETH,01-04-2021,BUY,3.010658429,0.3,2021-04-01T00:33:06.981Z
20928,aab323,ETH,01-04-2021,BUY,2.420409556,0.3,2021-04-01T06:13:43.667Z
20929,e4da3b,ETH,01-04-2021,SELL,1.182066823,0.3,2021-04-01T07:55:13.999Z
20930,8f14e4,BTC,01-04-2021,BUY,5.125695872,0.3,2021-04-01T08:01:50.890Z
20931,6512bd,BTC,01-04-2021,BUY,4.634302696,0.3,2021-04-01T08:23:23.410Z
20932,a87ff6,BTC,01-04-2021,BUY,0.693632405,0.3,2021-04-01T10:32:12.599Z
20933,c81e72,ETH,01-04-2021,BUY,2.738827774,0.3,2021-04-01T11:33:05.706Z
20934,a87ff6,ETH,01-04-2021,BUY,7.852984463,0.3,2021-04-01T11:53:02.067Z
20935,8f14e4,ETH,01-04-2021,BUY,7.180457904,0.3,2021-04-01T15:45:53.166Z
20936,eccbc8,ETH,01-04-2021,BUY,9.354283976,0.11,2021-04-01T17:28:36.332Z
20937,c4ca42,ETH,01-04-2021,BUY,7.334357188,0.24,2021-04-01T21:26:29.020Z
20938,c81e72,ETH,01-04-2021,BUY,6.390744077,0.3,2021-04-01T23:01:39.385Z
20939,6512bd,ETH,01-04-2021,BUY,9.414841634,0.3,2021-04-01T23:32:34.637Z
20940,c81e72,BTC,02-04-2021,SELL,2.586969545,0.3,2021-04-02T02:02:00.102Z
20941,167909,BTC,02-04-2021,BUY,6.077157056,0.3,2021-04-02T03:35:06.086Z
20942,aab323,ETH,02-04-2021,BUY,5.970772604,0.3,2021-04-02T08:33:13.558Z
20943,8f14e4,ETH,02-04-2021,BUY,6.000684581,0.14,2021-04-02T08:47:49.557Z
20944,c81e72,BTC,02-04-2021,BUY,3.872193284,0.19,2021-04-02T10:21:58.449Z
20945,a87ff6,BTC,02-04-2021,BUY,7.749292202,0.27,2021-04-02T11:34:23.926Z
20946,c4ca42,ETH,02-04-2021,BUY,5.415467699,0.3,2021-04-02T13:25:58.998Z
20947,eccbc8,ETH,02-04-2021,BUY,9.762651603,0.3,2021-04-02T13:43:57.651Z
20948,e4da3b,BTC,02-04-2021,SELL,8.354820021,0.17,2021-04-02T14:13:14.089Z
20949,c51ce4,BTC,02-04-2021,SELL,3.972488393,0.3,2021-04-02T15:58:15.411Z
20950,c51ce4,ETH,02-04-2021,SELL,5.368006415,0.3,2021-04-02T17:48:24.623Z
20951,aab323,ETH,02-04-2021,SELL,1.233721597,0.3,2021-04-02T19:52:01.288Z
20952,d3d944,BTC,02-04-2021,BUY,4.720475363,0.3,2021-04-02T20:35:33.772Z
